id,title,date,description,digitized,language,subject,location_city,location_state,location_country,image_url,url,item_date_issued,item_created_published,item_medium,item_language,item_newspaper_title,item_lccn,item_place_of_publication
http://www.loc.gov/item/sn84020657/1914-07-27/ed-1/,"the alaska daily empire (juneau, alaska), july 27, 1914",1914-07-27,"juneau, alaska",True,english,"united states, juneau, juneau (alaska), alaska, newspapers",juneau,alaska,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ak:batch_ak_albatross_ver01:data:sn84020657:00279550663:1914072701:0091/full/pct:6.25/0/default.jpg#h=511&w=379,https://www.loc.gov/item/sn84020657/1914-07-27/ed-1/,1914-07-27,"juneau, alaska, july 27, 1914",4 pages,eng,the alaska daily empire,sn84020657,"juneau, alaska"
http://www.loc.gov/item/sn82014434/1851-03-14/ed-1/,"the republic (washington [d.c.]), march 14, 1851",1851-03-14,washington [d.c.],True,english,"united states, washington (d.c.), washington, district of columbia, newspapers",washington,district of columbia,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_dragon_ver01:data:sn82014434:00415661393:1851031401:0320/full/pct:3.125/0/default.jpg#h=267&w=217,https://www.loc.gov/item/sn82014434/1851-03-14/ed-1/,1851-03-14,"washington [d.c.], march 14, 1851",8 pages,eng,the republic.,sn82014434,washington [d.c.]
http://www.loc.gov/item/sn90061308/1912-05-03/ed-1/,"the monett times (monett, mo.), may 3, 1912, (weekly edition)",1912-05-03,"monett, mo.",True,english,"monett, barry, monett (mo.), united states, missouri, newspapers",monett,missouri,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:mohi:batch_mohi_dagwood_ver01:data:sn90061308:0029455581A:1912050301:0138/full/pct:6.25/0/default.jpg#h=478&w=348,https://www.loc.gov/item/sn90061308/1912-05-03/ed-1/,1912-05-03,"monett, mo., may 3, 1912",8 pages,eng,the monett times.,sn90061308,"monett, mo."
http://www.loc.gov/item/2023271000/1949-01-07/ed-1/,"the powder keg (hastings, neb.), january 7, 1949",1949-01-07,"hastings, neb.",True,english,"ammunition, united states, nebraska, hastings, adams, u.s. naval ammunition depot (hastings, neb.), newspapers",hastings,nebraska,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:nbu:batch_nbu_bluejay_ver02:data:2023271000:0051701414A:1949010701:1175/full/pct:12.5/0/default.jpg#h=434&w=328,https://www.loc.gov/item/2023271000/1949-01-07/ed-1/,1949-01-07,"hastings, neb., january 7, 1949",4 pages,eng,the powder keg,2023271000,"hastings, neb."
http://www.loc.gov/item/sn96027724/1907-08-28/ed-1/,"the florida agriculturist (deland, fla.), august 28, 1907",1907-08-28,"deland, fla.",True,english,"jacksonville (fla.), de land, de land (fla.), agriculture, duval county (fla.), volusia county, volusia, florida, volusia county (fla.), jacksonville, united states, duval, duval county, newspapers","jacksonville, de land",florida,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:fu:batch_fu_bathouse_ver01:data:sn96027724:00271761648:1907082801:0128/full/pct:3.125/0/default.jpg#h=314&w=220,https://www.loc.gov/item/sn96027724/1907-08-28/ed-1/,1907-08-28,"deland, fla., august 28, 1907",16 pages,eng,the florida agriculturist,sn96027724,"deland, fla."
http://www.loc.gov/item/sn87093039/1917-05-04/ed-1/,"the leavenworth echo (leavenworth, wash.), may 4, 1917",1917-05-04,"leavenworth, wash.",True,english,"leavenworth, washington (state), united states, leavenworth (wash.), washington, chelan, newspapers",leavenworth,washington,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:wa:batch_wa_cedar_ver01:data:sn87093039:0021110059A:1917050401:0106/full/pct:6.25/0/default.jpg#h=404&w=297,https://www.loc.gov/item/sn87093039/1917-05-04/ed-1/,1917-05-04,"leavenworth, wash., may 4, 1917",6 pages,eng,the leavenworth echo,sn87093039,"leavenworth, wash."
http://www.loc.gov/item/sn94052361/1885-12-12/ed-1/,"the daily tombstone (tombstone, ariz.), december 12, 1885",1885-12-12,"tombstone, ariz.",True,english,"tombstone (ariz.), united states, cochise, arizona, cochise county (ariz.), tombstone, cochise county, newspapers",tombstone,arizona,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:az:batch_az_dragonfly_ver01:data:sn94052361:00211107145:1885121201:0592/full/pct:6.25/0/default.jpg#h=410&w=295,https://www.loc.gov/item/sn94052361/1885-12-12/ed-1/,1885-12-12,"tombstone, ariz., december 12, 1885",4 pages,eng,the daily tombstone,sn94052361,"tombstone, ariz."
http://www.loc.gov/item/sn86064199/1899-04-18/ed-1/,"el paso daily herald (el paso, tex.), april 18, 1899, (third edition)",1899-04-18,"el paso, tex.",True,english,"el paso (tex.), el paso county (tex.), united states, texas, el paso, newspapers",el paso,texas,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:txdn:batch_txdn_gmc_ver02:data:sn86064199:00200296692:1899041801:0155/full/pct:6.25/0/default.jpg#h=451&w=346,https://www.loc.gov/item/sn86064199/1899-04-18/ed-1/,1899-04-18,"el paso, tex., april 18, 1899",8 pages,eng,el paso daily herald,sn86064199,"el paso, tex."
http://www.loc.gov/item/sn83045313/1938-10-19/ed-1/,"le messager (lewiston, me.), october 19, 1938",1938-10-19,"lewiston, me.",True,"english, french","androscoggin, french americans, lewiston (me.), united states, french-canadians, maine, french, lewiston, newspapers",lewiston,maine,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:me:batch_me_franco_ver01:data:sn83045313:00542860807:1938101901:0732/full/pct:6.25/0/default.jpg#h=417&w=318,https://www.loc.gov/item/sn83045313/1938-10-19/ed-1/,1938-10-19,"lewiston, me., october 19, 1938",8 pages,"fre, eng",le messager,sn83045313,"lewiston, me."
http://www.loc.gov/item/sn83035644/1921-10-05/ed-1/,"america (cleveland, ohio), october 5, 1921",1921-10-05,"cleveland, ohio",True,"romanian, english","detroit, michigan, ohio, wayne, romanian americans, united states, cleveland, canada, labor, cleveland (ohio), detroit (mich.), cuyahoga, romanian orthodox episcopate of america, romanian, romanians, newspapers","cleveland, detroit","ohio, michigan",united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ohi:batch_ohi_kino_ver04:data:sn83035644:00414210429:1921100501:0252/full/pct:3.125/0/default.jpg#h=284&w=223,https://www.loc.gov/item/sn83035644/1921-10-05/ed-1/,1921-10-05,"cleveland, ohio, october 5, 1921",4 pages,"rum, eng",america,sn83035644,"cleveland, ohio"
http://www.loc.gov/item/sn82014381/1882-06-13/ed-1/,"sacramento daily record-union (sacramento [calif.]), june 13, 1882",1882-06-13,sacramento [calif.],True,english,"sacramento (calif.), sacramento, united states, sacramento county (calif.), sacramento county, california, newspapers",sacramento,california,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:curiv:batch_curiv_lytton_ver01:data:sn82014381:00175037974:1882061301:0431/full/pct:3.125/0/default.jpg#h=272&w=201,https://www.loc.gov/item/sn82014381/1882-06-13/ed-1/,1882-06-13,"sacramento [calif.], june 13, 1882",4 pages,eng,sacramento daily record-union,sn82014381,sacramento [calif.]
http://www.loc.gov/item/2023271006/1931-02-06/ed-1/,"the fort snelling bulletin (fort snelling, minn.), february 6, 1931",1931-02-06,"fort snelling, minn.",True,english,"fort snelling (minn.), fort snelling, hennepin, united states, minnesota",fort snelling,minnesota,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:mnhi:batch_mnhi_falstaff_ver01:data:2023271006:00517012269:1931020601:0497/full/pct:6.25/0/default.jpg#h=348&w=214,https://www.loc.gov/item/2023271006/1931-02-06/ed-1/,1931-02-06,"fort snelling, minn., february 6, 1931",4 pages,eng,the fort snelling bulletin,2023271006,"fort snelling, minn."
http://www.loc.gov/item/sn89061522/1956-01-19/ed-1/,"greenbelt news review (greenbelt, md.), january 19, 1956",1956-01-19,"greenbelt, md.",True,english,"greenbelt, prince george's, united states, greenbelt (md.), maryland, newspapers",greenbelt,maryland,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:mdu:batch_mdu_columbine_ver02:data:sn89061522:print:1956011901:0001/full/pct:6.25/0/default.jpg#h=451&w=310,https://www.loc.gov/item/sn89061522/1956-01-19/ed-1/,1956-01-19,"greenbelt, md., january 19, 1956",2 pages,eng,greenbelt news review.,sn89061522,"greenbelt, md."
http://www.loc.gov/item/sn85042414/1917-08-07/ed-1/,"grand forks herald (grand forks, n.d.), august 7, 1917",1917-08-07,"grand forks, n.d.",True,english,"north dakota, grand forks (n.d.), united states, grand forks, newspapers",grand forks,north dakota,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ndhi:batch_ndhi_gackle_ver01:data:sn85042414:0029586333A:1917080701:0347/full/pct:3.125/0/default.jpg#h=285&w=206,https://www.loc.gov/item/sn85042414/1917-08-07/ed-1/,1917-08-07,"grand forks, n.d., august 7, 1917",10 pages,eng,grand forks herald,sn85042414,"grand forks, n.d."
http://www.loc.gov/item/sn84026403/1857-02-07/ed-1/,"sunbury american (sunbury, pa.), february 7, 1857",1857-02-07,"sunbury, pa.",True,english,"northumberland, united states, pennsylvania, sunbury (pa.), sunbury, newspapers",sunbury,pennsylvania,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:pst:batch_pst_deike_ver01:data:sn84026403:00280776038:1857020701:0332/full/pct:6.25/0/default.jpg#h=443&w=342,https://www.loc.gov/item/sn84026403/1857-02-07/ed-1/,1857-02-07,"sunbury, pa., february 7, 1857",4 pages,eng,sunbury american.,sn84026403,"sunbury, pa."
http://www.loc.gov/item/sn78000873/1905-03-23/ed-1/,"the republican journal (belfast, me.), march 23, 1905",1905-03-23,"belfast, me.",True,english,"waldo, belfast (me.), united states, maine, belfast, newspapers",belfast,maine,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:me:batch_me_damariscotta_ver02:data:sn78000873:00279524883:1905032301:0095/full/pct:6.25/0/default.jpg#h=419&w=303,https://www.loc.gov/item/sn78000873/1905-03-23/ed-1/,1905-03-23,"belfast, me., march 23, 1905",8 pages,eng,the republican journal,sn78000873,"belfast, me."
http://www.loc.gov/item/sn83016244/1953-10-13/ed-1/,"the key west citizen (key west, fla.), october 13, 1953",1953-10-13,"key west, fla.",True,english,"newspapers, monroe, florida, monroe county, united states, key west (fla.), key west, monroe county (fla.)",key west,florida,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:fu:batch_fu_gatorade_ver01:data:sn83016244:00414181260:1953101301:0107/full/pct:3.125/0/default.jpg#h=263&w=212,https://www.loc.gov/item/sn83016244/1953-10-13/ed-1/,1953-10-13,"key west, fla., october 13, 1953",10 pages,eng,the key west citizen,sn83016244,"key west, fla."
http://www.loc.gov/item/2012218613/1884-03-12/ed-1/,"the fairfield news and herald (winnsboro, s.c.), march 12, 1884",1884-03-12,"winnsboro, s.c.",True,english,"newspapers, united states, fairfield, south carolina, fairfield county (s.c.), winnsboro, fairfield county",winnsboro,south carolina,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:scu:batch_scu_henryjohnson_ver01:data:2012218613:00237288403:1884031201:0041/full/pct:3.125/0/default.jpg#h=334&w=245,https://www.loc.gov/item/2012218613/1884-03-12/ed-1/,1884-03-12,"winnsboro, s.c., march 12, 1884",4 pages,eng,the fairfield news and herald,2012218613,"winnsboro, s.c."
http://www.loc.gov/item/sn86091092/1900-12-22/ed-1/,"the caldwell tribune (caldwell, idaho territory [idaho]), december 22, 1900",1900-12-22,"caldwell, idaho territory [idaho]",True,english,"caldwell, united states, idaho, canyon, caldwell (idaho), newspapers",caldwell,idaho,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:idhi:batch_idhi_dickens_ver01:data:sn86091092:00295869367:1900122201:0206/full/pct:6.25/0/default.jpg#h=404&w=278,https://www.loc.gov/item/sn86091092/1900-12-22/ed-1/,1900-12-22,"caldwell, idaho territory [idaho], december 22, 1900",4 pages,eng,the caldwell tribune,sn86091092,"caldwell, idaho territory [idaho]"
http://www.loc.gov/item/sn86092066/1907-11-25/ed-1/,"bluefield evening leader (bluefield, w. va.), november 25, 1907",1907-11-25,"bluefield, w. va.",True,english,"mercer, united states, west virginia, bluefield (w. va.), bluefield, newspapers",bluefield,west virginia,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:wvu:batch_wvu_ellis_ver01:data:sn86092066:0041418652A:1907112501:0579/full/pct:3.125/0/default.jpg#h=290&w=229,https://www.loc.gov/item/sn86092066/1907-11-25/ed-1/,1907-11-25,"bluefield, w. va., november 25, 1907",8 pages,eng,bluefield evening leader,sn86092066,"bluefield, w. va."
http://www.loc.gov/item/sn85025148/1863-10-31/ed-1/,"baltimore wecker (baltimore [md.]), october 31, 1863",1863-10-31,baltimore [md.],True,german,"german, germans, united states, baltimore (md.), baltimore, maryland, newspapers",baltimore,maryland,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:mdu:batch_mdu_dollseyes_ver01:data:sn85025148:00332898255:1863103101:0219/full/pct:3.125/0/default.jpg#h=290&w=221,https://www.loc.gov/item/sn85025148/1863-10-31/ed-1/,1863-10-31,"baltimore [md.], october 31, 1863",4 pages,ger,baltimore wecker.,sn85025148,baltimore [md.]
http://www.loc.gov/item/sn84023253/1871-09-22/ed-1/,"st. johnsbury caledonian (st. johnsbury, vt.), september 22, 1871",1871-09-22,"st. johnsbury, vt.",True,english,"saint johnsbury (vt.), saint johnsbury, united states, caledonia county (vt.), vermont, caledonia, caledonia county, newspapers",saint johnsbury,vermont,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:vtu:batch_vtu_montpelier_ver01:data:sn84023253:00200296278:1871092201:0151/full/pct:6.25/0/default.jpg#h=453&w=360,https://www.loc.gov/item/sn84023253/1871-09-22/ed-1/,1871-09-22,"st. johnsbury, vt., september 22, 1871",4 pages,eng,st. johnsbury caledonian.,sn84023253,"st. johnsbury, vt."
http://www.loc.gov/item/sn83020847/1945-01-25/ed-1/,"springfield weekly republican (springfield, mass.), january 25, 1945",1945-01-25,"springfield, mass.",True,english,"newspapers, hampden, springfield (mass.), united states, massachusetts, springfield",springfield,massachusetts,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:mb:batch_mb_basil_ver01:data:sn83020847:00517170835:1945012501:0043/full/pct:3.125/0/default.jpg#h=271&w=202,https://www.loc.gov/item/sn83020847/1945-01-25/ed-1/,1945-01-25,"springfield, mass., january 25, 1945",14 pages,eng,springfield weekly republican,sn83020847,"springfield, mass."
http://www.loc.gov/item/sn83045227/1890-04-02/ed-1/,"freie presse für texas (san antonio, tex.), april 2, 1890",1890-04-02,"san antonio, tex.",True,"german, english","german, germans, san antonio, united states, german americans, san antonio (tex.), texas, bexar, newspapers",san antonio,texas,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:txdn:batch_txdn_garza_ver01:data:sn83045227:00279559903:1890040201:0311/full/pct:6.25/0/default.jpg#h=438&w=340,https://www.loc.gov/item/sn83045227/1890-04-02/ed-1/,1890-04-02,"san antonio, tex., april 2, 1890",4 pages,"ger, eng",freie presse für texas,sn83045227,"san antonio, tex."
http://www.loc.gov/item/sn83025561/1824-07-29/ed-1/,"the rhode-island republican (newport, r.i.), july 29, 1824",1824-07-29,"newport, r.i.",True,english,"united states, rhode island, newport county (r.i.), newport county, newport, newport (r.i.), newspapers",newport,rhode island,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:rp:batch_rp_beholder_ver02:data:sn83025561:00514153176:1824072901:0734/full/pct:3.125/0/default.jpg#h=267&w=165,https://www.loc.gov/item/sn83025561/1824-07-29/ed-1/,1824-07-29,"newport, r.i., july 29, 1824",4 pages,eng,the rhode-island republican,sn83025561,"newport, r.i."
http://www.loc.gov/item/sn90060227/1933-08-19/ed-1/,"twin-city herald (minneapolis, minn.), august 19, 1933",1933-08-19,"minneapolis, minn.",True,english,"robbinsdale (minn.), robbinsdale, hennepin county (minn.), hennepin, united states, minneapolis (minn.), minnesota, minneapolis, hennepin county, newspapers","minneapolis, robbinsdale",minnesota,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:mnhi:batch_mnhi_fencing_ver02:data:sn90060227:00393340605:1933081901:0285/full/pct:3.125/0/default.jpg#h=263&w=189,https://www.loc.gov/item/sn90060227/1933-08-19/ed-1/,1933-08-19,"minneapolis, minn., august 19, 1933",4 pages,eng,twin-city herald,sn90060227,"minneapolis, minn."
http://www.loc.gov/item/sn88085947/1903-09-22/ed-1/,"the spokane press (spokane, wash.), september 22, 1903",1903-09-22,"spokane, wash.",True,english,"washington (state), united states, spokane (wash.), washington, spokane, newspapers",spokane,washington,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:wa:batch_wa_columbia_ver01:data:sn88085947:00211108538:1903092201:0408/full/pct:6.25/0/default.jpg#h=422&w=346,https://www.loc.gov/item/sn88085947/1903-09-22/ed-1/,1903-09-22,"spokane, wash., september 22, 1903",4 pages,eng,the spokane press,sn88085947,"spokane, wash."
http://www.loc.gov/item/sn93062828/1937-11-20/ed-1/,"the omaha guide (omaha, neb.), november 20, 1937",1937-11-20,"omaha, neb.",True,english,"douglas, african american newspapers, omaha, omaha (neb.), united states, nebraska, african americans, african american, newspapers",omaha,nebraska,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:nbu:batch_nbu_fourtusker_ver01:data:sn93062828:00332899454:1937112001:0730/full/pct:6.25/0/default.jpg#h=440&w=328,https://www.loc.gov/item/sn93062828/1937-11-20/ed-1/,1937-11-20,"omaha, neb., november 20, 1937",8 pages,eng,the omaha guide,sn93062828,"omaha, neb."
http://www.loc.gov/item/sn88065202/1895-05-16/ed-1/,"the republican (oakland, md.), may 16, 1895",1895-05-16,"oakland, md.",True,english,"oakland (garrett county), garrett, united states, oakland (garrett county, md.), oakland, maryland, newspapers",oakland,maryland,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:mdu:batch_mdu_goatsbeard_ver01:data:sn88065202:00340588484:1895051601:0155/full/pct:3.125/0/default.jpg#h=263&w=182,https://www.loc.gov/item/sn88065202/1895-05-16/ed-1/,1895-05-16,"oakland, md., may 16, 1895",8 pages,eng,the republican.,sn88065202,"oakland, md."
http://www.loc.gov/item/sn92051419/1936-10-28/ed-1/,"windham county observer (putnam, conn.), october 28, 1936",1936-10-28,"putnam, conn.",True,english,"windham, windham county (conn.), united states, putnam, connecticut, putnam (conn.), windham county, newspapers",putnam,connecticut,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ct:batch_ct_ethan_ver01:data:sn92051419:00517173769:1936102801:0538/full/pct:6.25/0/default.jpg#h=440&w=322,https://www.loc.gov/item/sn92051419/1936-10-28/ed-1/,1936-10-28,"putnam, conn., october 28, 1936",10 pages,eng,windham county observer,sn92051419,"putnam, conn."
http://www.loc.gov/item/sn83035481/1930-04-29/ed-1/,"jednośc polek = unity of polish women (cleveland, o. [ohio]), april 29, 1930",1930-04-29,"cleveland, o. [ohio]",True,"english, polish","ohio, united states, cleveland, cuyahoga, polish people, newspapers",cleveland,ohio,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ohi:batch_ohi_bartleby_ver01:data:sn83035481:0027955615A:1930042901:0432/full/pct:3.125/0/default.jpg#h=259&w=209,https://www.loc.gov/item/sn83035481/1930-04-29/ed-1/,1930-04-29,"cleveland, o. [ohio], april 29, 1930",4 pages,"pol, eng",jednośc polek = unity of polish women,sn83035481,"cleveland, o. [ohio]"
http://www.loc.gov/item/sn85049554/1913-09-12/ed-1/,"evening times-republican (marshalltown, iowa), september 12, 1913",1913-09-12,"marshalltown, iowa",True,english,"marshalltown, united states, marshall, iowa, marshalltown (iowa), newspapers",marshalltown,iowa,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:iahi:batch_iahi_jolley_ver01:data:sn85049554:00295876918:1913091201:0112/full/pct:3.125/0/default.jpg#h=290&w=213,https://www.loc.gov/item/sn85049554/1913-09-12/ed-1/,1913-09-12,"marshalltown, iowa, september 12, 1913",10 pages,eng,evening times-republican.,sn85049554,"marshalltown, iowa"
http://www.loc.gov/item/sn85033000/1909-09-30/ed-1/,"the log cabin democrat (conway, ark.), september 30, 1909",1909-09-30,"conway, ark.",True,english,"united states, arkansas, conway, conway (ark.), faulkner, newspapers",conway,arkansas,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:arhi:batch_arhi_bulbasaur_ver01:data:sn85033000:00414212086:1909093001:0669/full/pct:6.25/0/default.jpg#h=420&w=293,https://www.loc.gov/item/sn85033000/1909-09-30/ed-1/,1909-09-30,"conway, ark., september 30, 1909",4 pages,eng,the log cabin democrat.,sn85033000,"conway, ark."
http://www.loc.gov/item/sn86069496/1922-06-27/ed-1/,"the adair county news (columbia, ky.), june 27, 1922",1922-06-27,"columbia, ky.",True,english,"adair county, adair county (ky.), united states, columbia, adair, columbia (ky.), kentucky, newspapers",columbia,kentucky,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:kyu:batch_kyu_dubnium_ver01:data:sn86069496:00280763299:1922062701:0208/full/pct:6.25/0/default.jpg#h=500&w=345,https://www.loc.gov/item/sn86069496/1922-06-27/ed-1/,1922-06-27,"columbia, ky., june 27, 1922",8 pages,eng,the adair county news,sn86069496,"columbia, ky."
http://www.loc.gov/item/sn92053934/1895-09-02/ed-1/,"rock island argus (rock island, ill.), september 2, 1895",1895-09-02,"rock island, ill.",True,english,"rock island (ill.), east moline (ill.), mercer county, united states, moline (ill.), rock island, aledo (ill.), moline, rock island county, mercer county (ill.), east moline, aledo, illinois, newspapers",rock island,illinois,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:iune:batch_iune_ephemera_ver01:data:sn92053934:0021247180A:1895090201:0541/full/pct:6.25/0/default.jpg#h=413&w=328,https://www.loc.gov/item/sn92053934/1895-09-02/ed-1/,1895-09-02,"rock island, ill., september 2, 1895",7 pages,eng,rock island argus,sn92053934,"rock island, ill."
http://www.loc.gov/item/2019270502/1914-12-18/ed-1/,"nebraska staats-anzeiger und herold (grand island, nebraska), december 18, 1914",1914-12-18,"grand island, nebraska",True,german,"german, grand island (neb.), germans, grand island, united states, nebraska, german american newspapers, german americans, hall, newspapers",grand island,nebraska,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:nbu:batch_nbu_crownedcrane_ver02:data:2019270502:00279527525:1914121801:0436/full/pct:6.25/0/default.jpg#h=423&w=333,https://www.loc.gov/item/2019270502/1914-12-18/ed-1/,1914-12-18,"grand island, nebraska, december 18, 1914",20 pages,ger,nebraska staats-anzeiger und herold,2019270502,"grand island, nebraska"
http://www.loc.gov/item/sn83025733/1877-10-25/ed-1/,"the dallas daily herald (dallas, tex.), october 25, 1877",1877-10-25,"dallas, tex.",True,english,"dallas, united states, texas, dallas (tex.), newspapers",dallas,texas,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:txdn:batch_txdn_bentley_ver01:data:sn83025733:0020029757A:1877102501:0734/full/pct:6.25/0/default.jpg#h=465&w=311,https://www.loc.gov/item/sn83025733/1877-10-25/ed-1/,1877-10-25,"dallas, tex., october 25, 1877",4 pages,eng,the dallas daily herald,sn83025733,"dallas, tex."
http://www.loc.gov/item/sn88077215/1954-03-25/ed-1/,"the oakwood press (oakwood (dayton), ohio), march 25, 1954",1954-03-25,"oakwood (dayton), ohio",True,english,"ohio, montgomery county (ohio), united states, montgomery county, dayton (ohio), oakwood (montgomery county), oakwood, montgomery, oakwood (montgomery county, ohio), newspapers",oakwood,ohio,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ohi:batch_ohi_kingsley_ver01:data:sn88077215:00516994204:1954032501:0589/full/pct:6.25/0/default.jpg#h=324&w=213,https://www.loc.gov/item/sn88077215/1954-03-25/ed-1/,1954-03-25,"oakwood (dayton), ohio, march 25, 1954",12 pages,eng,the oakwood press,sn88077215,"oakwood (dayton), ohio"
http://www.loc.gov/item/sn89074935/1915-11-19/ed-1/,"der staats=anzeiger (rugby, n.d.), november 19, 1915",1915-11-19,"rugby, n.d.",True,german,"pierce, rugby, douglas, omaha, logan, burleigh, fredonia, ramsey, north dakota, fredonia (n.d.), united states, nebraska, rugby (n.d.), bismarck, devils lake, devils lake (n.d.), bismarck (n.d.), newspapers","omaha, rugby, devils lake, bismarck, fredonia","nebraska, north dakota",united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ndhi:batch_ndhi_andorian_ver01:data:sn89074935:00199918540:1915111901:0012/full/pct:6.25/0/default.jpg#h=462&w=321,https://www.loc.gov/item/sn89074935/1915-11-19/ed-1/,1915-11-19,"rugby, n.d., november 19, 1915",8 pages,ger,der staats=anzeiger,sn89074935,"rugby, n.d."
http://www.loc.gov/item/sn85042414/1920-01-05/ed-1/,"grand forks herald (grand forks, n.d.), january 5, 1920",1920-01-05,"grand forks, n.d.",True,english,"north dakota, grand forks (n.d.), united states, grand forks, newspapers",grand forks,north dakota,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ndhi:batch_ndhi_hebron_ver01:data:sn85042414:00295863432:1920010501:0032/full/pct:3.125/0/default.jpg#h=296&w=213,https://www.loc.gov/item/sn85042414/1920-01-05/ed-1/,1920-01-05,"grand forks, n.d., january 5, 1920",16 pages,eng,grand forks herald,sn85042414,"grand forks, n.d."
http://www.loc.gov/item/sn88056158/1899-03-07/ed-1/,"the silver messenger (challis, idaho), march 7, 1899",1899-03-07,"challis, idaho",True,english,"challis, newspapers, idaho, challis (idaho), custer, united states",challis,idaho,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:idhi:batch_idhi_james_ver01:data:sn88056158:00415666317:1899030701:0250/full/pct:6.25/0/default.jpg#h=420&w=290,https://www.loc.gov/item/sn88056158/1899-03-07/ed-1/,1899-03-07,"challis, idaho, march 7, 1899",4 pages,eng,the silver messenger,sn88056158,"challis, idaho"
http://www.loc.gov/item/sn85052114/1908-09-12/ed-1/,"the paducah evening sun (paducah, ky.), september 12, 1908",1908-09-12,"paducah, ky.",True,english,"mccracken, paducah (ky.), newspapers, mccracken county, kentucky, mccracken county (ky.), paducah, united states",paducah,kentucky,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:kyu:batch_kyu_nirvana_ver01:data:sn85052114:00100481972:1908091201:0477/full/pct:6.25/0/default.jpg#h=412&w=322,https://www.loc.gov/item/sn85052114/1908-09-12/ed-1/,1908-09-12,"paducah, ky., september 12, 1908",8 pages,eng,the paducah evening sun,sn85052114,"paducah, ky."
http://www.loc.gov/item/sn85042242/1905-08-16/ed-1/,"bismarck daily tribune (bismarck, dakota [n.d.]), august 16, 1905",1905-08-16,"bismarck, dakota [n.d.]",True,english,"newspapers, north dakota, bismarck, burleigh, united states, bismarck (n.d.)",bismarck,north dakota,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ndhi:batch_ndhi_cathay_ver01:data:sn85042242:00212478374:1905081601:0825/full/pct:3.125/0/default.jpg#h=276&w=194,https://www.loc.gov/item/sn85042242/1905-08-16/ed-1/,1905-08-16,"bismarck, dakota [n.d.], august 16, 1905",4 pages,eng,bismarck daily tribune,sn85042242,"bismarck, dakota [n.d.]"
http://www.loc.gov/item/sn88064430/1916-04-22/ed-1/,"the madison journal (tallulah, madison parish, la.), april 22, 1916",1916-04-22,"tallulah, madison parish, la.",True,english,"madison parish, united states, newspapers, madison parish (la.), tallulah (la.), tallulah, louisiana, madison",tallulah,louisiana,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:lu:batch_lu_onslaught_ver01:data:sn88064430:0020029984A:1916042201:0134/full/pct:6.25/0/default.jpg#h=502&w=340,https://www.loc.gov/item/sn88064430/1916-04-22/ed-1/,1916-04-22,"tallulah, madison parish, la., april 22, 1916",8 pages,eng,the madison journal.,sn88064430,"tallulah, madison parish, la."
